['Vagabund', 'Gratweg', '* VI', '3556', 'Vagabund', 'Gratweg', '* VI', '567000000060', 1.224744871391589]
['Waltersdorfer Horn', 'Bergweg', 'II', '13142', 'Waltersdorfer Horn', 'Bergweg', 'II', '777000000450', 1.224744871391589]
['Waltersdorfer Horn', 'Scherbelwand', 'VIIa', '4755', 'Waltersdorfer Horn', 'Scherbelwand', 'VIIa', '777000000340', 1.224744871391589]
['Waltersdorfer Horn', 'Sockelwand', '* VIIa', '7699', 'Waltersdorfer Horn', 'Sockelwand', '* VIIa', '777000000300', 1.224744871391589]
['Waltersdorfer Horn', 'Grüner Weg', 'V', '5853', 'Waltersdorfer Horn', 'Grüner Weg', 'V', '777000000440', 1.224744871391589]
['Waltersdorfer Horn', 'Albatros', 'VIIb', '696', 'Waltersdorfer Horn', 'Albatros', 'VIIb', '777000000220', 1.224744871391589]
['Waltersdorfer Horn', 'Else', 'VIIIc', '11358', 'Waltersdorfer Horn', 'Else', 'VIIIc', '777000000400', 1.224744871391589]
['Waltersdorfer Horn', 'Heideweg', 'V', '12757', 'Waltersdorfer Horn', 'Heideweg', 'V', '777000000090', 1.224744871391589]
['Waltersdorfer Horn', 'Blümchen', 'VIIIa RP VIIIb', '7952', 'Waltersdorfer Horn', 'Blümchen', 'VIIIa RP VIIIb', '777000000020', 1.224744871391589]
['Waltersdorfer Horn', 'Langer Winter', 'VIIc', '152', 'Waltersdorfer Horn', 'Langer Winter', 'VIIc', '777000000420', 1.224744871391589]
['Waltersdorfer Horn', 'Der Schein trügt', 'VIIIa RP VIIIb', '8926', 'Waltersdorfer Horn', 'Der Schein trügt', 'VIIIa RP VIIIb', '777000000270', 1.224744871391589]
['Waltersdorfer Horn', 'Sandsturm', 'VIIIa', '6188', 'Waltersdorfer Horn', 'Sandsturm', 'VIIIa', '777000000350', 1.224744871391589]
['Waltersdorfer Horn', 'Muttertag', '* VIIIc', '5946', 'Waltersdorfer Horn', 'Muttertag', '* VIIIc', '777000000370', 1.224744871391589]
['Waltersdorfer Horn', 'Langer Arm', 'VIIa', '8447', 'Waltersdorfer Horn', 'Langer Arm', 'VIIa', '777000000280', 1.224744871391589]
['Waltersdorfer Horn', 'Schartenwand', 'VI', '154', 'Waltersdorfer Horn', 'Schartenwand', 'VI', '777000000160', 1.224744871391589]
['Waltersdorfer Horn', 'Feierabendvariante', 'V', '3426', 'Waltersdorfer Horn', 'Feierabendvariante', 'V', '777000000310', 1.224744871391589]
['Waltersdorfer Horn', 'Kurze Rippe', 'V', '9172', 'Waltersdorfer Horn', 'Kurze Rippe', 'V', '777000000140', 1.224744871391589]
['Waltersdorfer Horn', 'Kalter Wind', 'VIIa RP VIIb', '6032', 'Waltersdorfer Horn', 'Kalter Wind', 'VIIa RP VIIb', '777000000360', 1.224744871391589]
['Waltersdorfer Horn', 'Mittelweg', 'IV', '11104', 'Waltersdorfer Horn', 'Mittelweg', 'IV', '777000000380', 1.224744871391589]
['Waltersdorfer Horn', 'Heidebrüderreibung', 'VIIb', '6298', 'Waltersdorfer Horn', 'Heidebrüderreibung', 'VIIb', '777000000180', 1.224744871391589]
['Waltersdorfer Horn', 'Bergits Weg', 'IV', '7363', 'Waltersdorfer Horn', 'Bergits Weg', 'IV', '777000000040', 1.224744871391589]
['Waltersdorfer Horn', 'Sherpa', 'VIIc', '6299', 'Waltersdorfer Horn', 'Sherpa', 'VIIc', '777000000120', 1.224744871391589]
['Waltersdorfer Horn', 'Gartenfreund', 'VIIIa', '8446', 'Waltersdorfer Horn', 'Gartenfreund', 'VIIIa', '777000000030', 1.224744871391589]
['Waltersdorfer Horn', 'Versteckter Riss', 'VIIa', '9868', 'Waltersdorfer Horn', 'Versteckter Riss', 'VIIa', '777000000170', 1.224744871391589]
['Waltersdorfer Horn', 'Neuer Südostkamin', 'IV', '3429', 'Waltersdorfer Horn', 'Neuer Südost-Kamin', 'IV', '777000000250', 1.209671814374082]
['Waltersdorfer Horn', 'Nordostrippe', 'V', '3436', 'Waltersdorfer Horn', 'Nordost-Rippe', 'V', '777000000200', 1.2039000834429212]
['Waltersdorfer Horn', 'Nordwestwand', 'VI', '9171', 'Waltersdorfer Horn', 'Nordwest-Wand', 'VI', '777000000080', 1.2039000834429212]
['Waltersdorfer Horn', 'Südwestwand', '* VIIb', '155', 'Waltersdorfer Horn', 'Südwest-Wand', '* VIIb', '777000000320', 1.2021713893545778]
['Waltersdorfer Horn', 'Südostkamin', 'II', '3427', 'Waltersdorfer Horn', 'Südost-Kamin', 'II', '777000000230', 1.2021713893545778]
['Waltersdorfer Horn', 'Nordostweg', 'VIIa (VIIb)', '153', 'Waltersdorfer Horn', 'Nordost-Weg', 'VIIa (VIIb)', '777000000190', 1.2001300817159304]
['Waltersdorfer Horn', 'Westkante', 'V', '4800', 'Waltersdorfer Horn', 'West-Kante', 'V', '777000000070', 1.1976829482147788]
['Waltersdorfer Horn', 'Ostwand', 'V', '9150', 'Waltersdorfer Horn', 'Ost-Wand', 'V', '777000000210', 1.1909671606630376]
['Waltersdorfer Horn', 'Südkante', '** IV', '136', 'Waltersdorfer Horn', 'Süd-Kante', '* IV', '777000000260', 1.1607913494367958]
['Waltersdorfer Horn', 'Kantenvariante zum Mittelweg', 'VIIb', '6187', 'Waltersdorfer Horn', 'Kantenvariante', 'VIIb', '777000000410', 1.0929064207170003]
['Waltersdorfer Horn', 'Kaminvariante zum Mittelweg', 'III', '6037', 'Waltersdorfer Horn', 'Kaminvariante', 'III', '777000000390', 1.0882070035376505]
['Waltersdorfer Horn', 'EV zum Südostkamin', 'I', '3428', 'Waltersdorfer Horn', 'Variante', 'I', '777000000240', 0.8137751152939029]
['Heidebrüderturm', 'Alter Weg', '! * IV', '456', 'Heidebrüderturm', 'Alter Weg', '!* IV', '776000000010', 1.224744871391589]
['Heidebrüderturm', 'Talweg', 'VIIc', '3648', 'Heidebrüderturm', 'Talweg', 'VIIc', '776000000040', 1.224744871391589]
['Heidebrüderturm', 'Mittellos', 'VIIa', '12091', 'Heidebrüderturm', 'Mittellos', 'VIIa', '776000000140', 1.224744871391589]
['Heidebrüderturm', 'Reibungskante', 'VIIa', '8834', 'Heidebrüderturm', 'Reibungskante', 'VIIa', '776000000030', 1.224744871391589]
['Heidebrüderturm', 'Heidiheidoheida', 'V (VI)', '9360', 'Heidebrüderturm', 'Heidiheidoheida', 'V (VI)', '776000000130', 1.224744871391589]
['Heidebrüderturm', 'Nordwestkante', 'IV', '8433', 'Heidebrüderturm', 'Nordwest-Kante', 'IV', '776000000020', 1.2053828627473466]
['Heidebrüderturm', 'Ostweg', 'V (VI)', '12756', 'Heidebrüderturm', 'Ost-Weg', 'V (VI)', '776000000100', 1.1861827340077287]
['Ziegenrückenturm', 'Direkter Talweg', 'VIIc', '9471', 'Ziegenrückenturm', 'Direkter Talweg', 'VIIc', '775000000120', 1.224744871391589]
['Ziegenrückenturm', 'Alter Weg', 'V', '2381', 'Ziegenrückenturm', 'Alter Weg', 'V', '775000000010', 1.224744871391589]
['Ziegenrückenturm', 'Ziegenbart', 'VIIIa RP VIIIb', '10107', 'Ziegenrückenturm', 'Ziegenbart', 'VIIIa RP VIIIb', '775000000060', 1.224744871391589]
['Ziegenrückenturm', 'Ziegenritt', 'VIIa', '12038', 'Ziegenrückenturm', 'Ziegenritt', 'VIIa', '775000000160', 1.224744871391589]
['Ziegenrückenturm', 'Schartenwand direkt', 'VIIb', '9831', 'Ziegenrückenturm', 'Schartenwand direkt', 'VIIb', '775000000150', 1.224744871391589]
['Ziegenrückenturm', 'Talweg', 'VIIc', '3230', 'Ziegenrückenturm', 'Talweg', 'VIIc', '775000000100', 1.224744871391589]
['Ziegenrückenturm', 'Südostweg', 'VI (VIIa)', '855', 'Ziegenrückenturm', 'Südost-Weg', 'VI (VIIa)', '775000000070', 1.1976829482147788]
['Ziegenrückenturm', 'Ostkante', '* VIIc', '4650', 'Ziegenrückenturm', 'Ost-Kante', '* VIIc', '775000000040', 1.1946956382436527]
['Ziegenrückenturm', 'Zugang', '-', '6366', 'Ziegenrückenturm', 'Sprung', '4', '775000000170', 0.6666666666666666]
['Elbtalturm', 'Elbtalstiege', 'VIIb', '2995', 'Bismarckfels', 'Elbtalstiege', 'VIIb', '694000000100', 1.224744871391589]
['Elbtalturm', 'Talweg', 'V', '3459', 'Bismarckfels', 'Talweg', 'V', '694000000070', 1.224744871391589]
['Elbtalturm', 'Alter Weg', '* III', '3175', 'Bismarckfels', 'Alter Weg', '* III', '694000000010', 1.224744871391589]
['Elbtalturm', 'Stauende', 'VIIc RP VIIIa', '8730', 'Bismarckfels', 'Stauende', 'VIIc RP VIIIa', '694000000080', 1.224744871391589]
['Elbtalturm', 'Patience', 'VIIc RP VIIIa', '7964', 'Bismarckfels', 'Patience', 'VIIc RP VIIIa', '694000000140', 1.224744871391589]
['Elbtalturm', 'Südkante', '* VIIb', '894', 'Bismarckfels', 'Süd-Kante', '* VIIb', '694000000090', 1.1946956382436527]
['Elbtalturm', 'Sommer auf Englisch', 'VIIb', '10762', 'Bismarckfels', 'Sommer auf Englisch', 'VIIa', '694000000050', 1.1606990230986767]
['Elbtalturm', 'Variante zum AW', 'IV', '8321', 'Bismarckfels', 'Variante', 'IV', '694000000020', 1.10140202458189]
['Elbtalturm', 'Zuweg', 'I', '13179', 'Bismarckfels', 'Wilder Osten', 'III', '694000000030', 0.7584096420702898]
['Elbtalwächter', 'Alter Weg', 'VIIa', '4309', 'Elbtalwächter', 'Alter Weg', 'VIIa', '693000000010', 1.224744871391589]
['Elbtalwächter', 'Nordostwand', 'VIIa (VIIIc)', '7625', 'Elbtalwächter', 'Nordost-Wand', 'VIIa (VIIIc)', '693000000090', 1.2021713893545778]
['Elbtalwächter', 'Dolzevariante', 'VIIa', '1512', 'Elbtalwächter', 'Doltzevariante', '* VIIa', '693000000020', 1.178347742120527]
['Elbtalwächter', 'Ostweg', 'VIIc', '7624', 'Elbtalwächter', 'Ost-Weg', '! VIIc', '693000000110', 1.1586997169299755]
['Elbtalwächter', 'Ausblick', 'VIIc', '2258', 'Elbtalwächter', 'Ausblick', '* VIIc RP VIIc', '693000000040', 1.1447167737893396]
['Elbtalwächter', 'Direkte Südwestwand', 'VIIb', '6837', 'Elbtalwächter', 'Direkter Südwest-Weg', 'VIIb', '693000000050', 1.1294403836318747]
['Elbtalwächter', 'Flußpiraten', 'VIIIc', '2259', 'Elbtalwächter', 'Flusspiraten', 'IXa', '693000000120', 0.9829912558100817]
['Elbtalhorn', 'Gig oder Gag', 'VIIIa', '2648', 'Elbtalhorn', 'Gig oder Gag', 'VIIIa', '692000000170', 1.224744871391589]
['Elbtalhorn', 'Leichter Weg', 'II', '11263', 'Elbtalhorn', 'Leichter Weg', 'II', '692000000370', 1.224744871391589]
['Elbtalhorn', 'Alter Weg', 'II', '11242', 'Elbtalhorn', 'Alter Weg', 'II', '692000000010', 1.224744871391589]
['Elbtalhorn', 'Unter uns', 'VIIIa', '2649', 'Elbtalhorn', 'Unter uns', 'VIIIa', '692000000180', 1.224744871391589]
['Elbtalhorn', 'Doppeldekade', 'VIIc', '11128', 'Elbtalhorn', 'Doppeldekade', 'VIIc', '692000000360', 1.224744871391589]
['Elbtalhorn', 'Reinhardtsdorfer Weg', 'VIIb', '11266', 'Elbtalhorn', 'Reinhardtsdorfer Weg', 'VIIb', '692000000160', 1.224744871391589]
['Elbtalhorn', 'Hoher Kamin', 'II', '6626', 'Elbtalhorn', 'Hoher Kamin', 'II', '692000000050', 1.224744871391589]
['Elbtalhorn', 'Maß aller Dinge', 'VIIc RP VIIIa', '10625', 'Elbtalhorn', 'Maß aller Dinge', 'VIIc RP VIIIa', '692000000120', 1.224744871391589]
['Elbtalhorn', 'Vierer ohne', 'VIIIb', '11129', 'Elbtalhorn', 'Vierer ohne', 'VIIIb', '692000000220', 1.224744871391589]
['Elbtalhorn', 'Neuer Südwestweg', 'IV', '11264', 'Elbtalhorn', 'Neuer Südwest-Weg', 'IV', '692000000130', 1.2087881457219811]
['Elbtalhorn', 'Direkter Elbtalpfeiler', 'VIIIa', '2647', 'Elbtalhorn', 'Direkter Elbtalpfeiler', '* VIIIa', '692000000240', 1.2024922678840757]
['Elbtalhorn', 'Südwestwand', 'VIIb (VIIIa)', '6534', 'Elbtalhorn', 'Südwest-Wand', 'VIIb (VIIIa)', '692000000260', 1.2021713893545778]
['Elbtalhorn', 'Südwestweg', 'IV', '8043', 'Elbtalhorn', 'Südwest-Weg', 'IV', '692000000190', 1.2001300817159304]
['Elbtalhorn', 'Elbtalpfeiler', 'VIIc', '2646', 'Elbtalhorn', 'Elbtalpfeiler', '* VIIc', '692000000230', 1.1981467170407618]
['Elbtalhorn', 'Westkante', 'VIIa', '6533', 'Elbtalhorn', 'West-Kante', 'VIIa', '692000000270', 1.1976829482147788]
['Elbtalhorn', 'Südkante', 'VI', '11265', 'Elbtalhorn', 'Süd-Kante', 'VI', '692000000100', 1.1946956382436527]
['Elbtalhorn', 'Westweg', 'III (VIIa)', '10983', 'Elbtalhorn', 'West-Weg', 'III (VIIa)', '692000000290', 1.1909671606630376]
['Elbtalhorn', 'Jaques Cousteau', 'IXa', '11076', 'Elbtalhorn', 'Jacques Cousteau', 'IXa', '692000000330', 1.1544073154653862]
['Elbtalhorn', 'Südwestriß', 'IV', '8112', 'Elbtalhorn', 'Südwest-Riss', 'IV', '692000000250', 1.1314936048329118]
['Elbtalhorn', 'Nordweg', 'VIIa', '8035', 'Elbtalhorn', 'Nord-Weg', 'VIIb', '692000000320', 1.125]
['Elbtalhorn', 'Faustpfand', 'VIIc RP VIIIa', '207', 'Elbtalhorn', 'Faustpfand', 'VIIIa', '692000000280', 1.1225299380825635]
['Elbtalhorn', 'Zustieg vom Wandfuß & Abseile', '! II (III)', '13442', 'Elbtalhorn', 'Bergweg', 'III', '692000000030', 0.7577303005080737]
['Spitzkegel', 'Auf ein Neues', 'VIIIa', '7334', 'Spitzkegel', 'Auf ein Neues', 'VIIIa', '691000000020', 1.224744871391589]
['Spitzkegel', 'Frühlingsweg', 'VIIa (VIIb)', '7333', 'Spitzkegel', 'Frühlingsweg', 'VIIa (VIIb)', '691000000130', 1.224744871391589]
['Spitzkegel', 'Alter Weg', 'IV', '10982', 'Spitzkegel', 'Alter Weg', 'IV', '691000000010', 1.224744871391589]
['Spitzkegel', 'In der letzten Stunde des Tages', 'VIIc', '2996', 'Spitzkegel', 'In der letzten Stunde des Tages', 'VIIc', '691000000050', 1.224744871391589]
['Spitzkegel', 'Mäusezähnchen', '* VIIc RP VIIIa', '3096', 'Spitzkegel', 'Mäusezähnchen', 'VIIc RP VIIIa', '691000000060', 1.2135106199334877]
['Spitzkegel', 'Westkante', 'VIIa', '1174', 'Spitzkegel', 'West-Kante', 'VIIa', '691000000070', 1.1976829482147788]
['Spitzkegel', 'Talvariante (Südweg)', 'V', '3870', 'Spitzkegel', 'Talvariante', 'V', '691000000040', 1.105667219374799]
['Spitzkegel', 'Über die Teufelshörner', 'VIIIa', '3809', 'Spitzkegel', 'DE Teufelshörner', 'VIIIa', '691000000090', 1.0404624582133328]
['Spitzkegel', 'Direkteinstieg zu Über die Teufelshörner', 'VIIIa', '10782', 'Spitzkegel', 'Teufelshörner', 'VIIIa', '691000000080', 0.8824822799535557]
['Teufelsturm', 'Regulator', '! * IXa RP IXb', '11084', 'Teufelsturm', 'Regulator', '!* IXa RP IXb', '690000000120', 1.224744871391589]
['Teufelsturm', 'Fastnacht', 'IXb', '8639', 'Teufelsturm', 'Fastnacht', 'IXb', '690000000040', 1.224744871391589]
['Teufelsturm', 'Volle Talseite', 'VIIIa (VIIIb)', '1350', 'Teufelsturm', 'Volle Talseite', '* VIIIa (VIIIb)', '690000000140', 1.2143672037143198]
['Teufelsturm', 'Talseite', 'VIIIa (VIIIb)', '416', 'Teufelsturm', 'Talseite', '* VIIIa (VIIIb)', '690000000130', 1.2143672037143198]
['Teufelsturm', 'Nordwestverschneidung', 'VIIb (VIIc)', '2640', 'Teufelsturm', 'Nordwest-Verschneidung', 'VIIb (VIIc)', '690000000020', 1.2124052697462]
['Teufelsturm', 'Warum nur Schwarz und Weiß?', 'IXb RP IXc', '4796', 'Teufelsturm', 'Warum nur Schwarz und Weiß?', '* IXb RP IXc', '690000000060', 1.2098135534119314]
['Teufelsturm', 'Mephisto', 'IXb RP IXc', '7637', 'Teufelsturm', 'Mephisto', '* IXb RP IXc', '690000000150', 1.2098135534119314]
['Teufelsturm', 'Alter Weg', 'VIIb (VIIc)', '1352', 'Teufelsturm', 'Alter Weg', '!* VIIb (VIIc)', '690000000010', 1.2024922678840757]
['Teufelsturm', 'Pferdefuß', '** Xa RP Xc', '6623', 'Teufelsturm', 'Pferdefuß', '** Xb RP Xc', '690000000180', 1.191695803839591]
['Teufelsturm', 'Ostwand', 'VIIIb (VIIIc)', '1353', 'Teufelsturm', 'Ost-Wand', 'VIIIb (VIIIc)', '690000000080', 1.1909671606630376]
['Teufelsturm', 'Direkte Ostwand', 'VIIIc RP IXa', '1448', 'Teufelsturm', 'Direkte Ost-Wand', '!* VIIIc RP IXb', '690000000090', 1.1614242334306617]
['Teufelsturm', 'Hexenschuss', 'VIIIc', '230', 'Teufelsturm', 'Hexenschuss', 'VIIIc RP IXa', '690000000030', 1.1606990230986767]
['Teufelsturm', 'Teufelsfratze', '* IXa RP IXb', '11083', 'Teufelsturm', 'Teufelsfratze', 'IXb RP IXc', '690000000100', 1.1508518047703666]
['Teufelsturm', 'Sonnenuhr', 'IXa', '4795', 'Teufelsturm', 'Sonnenuhr', '!* IXa RP IXb', '690000000110', 1.1374923687167702]
['Teufelsturm', 'Westwand', 'IXa', '7796', 'Teufelsturm', 'West-Wand', 'IXa RP IXb', '690000000160', 1.1138517511742594]
['Teufelsturm', 'Schwarz und Weiß', 'IXa', '6065', 'Teufelsturm', 'Schwarz und Weiß', '* IXb RP IXc', '690000000050', 1.0946308671208629]
['Teufelsturm', 'Zwischen Himmel und Hölle', 'Xa', '7571', 'Teufelsturm', 'Zwischen Himmel und Hölle', 'Xb RP Xc', '690000000200', 1.0743933114340953]
['Hohe Wand', 'Steilpass', '* VIIIc RP IXa', '12442', 'Hohe Wand', 'Steilpass', '* VIIIc RP IXa', '689000000050', 1.224744871391589]
['Hohe Wand', 'Querweg', 'III', '13514', 'Hohe Wand', 'Querweg', 'III', '689000000290', 1.224744871391589]
['Hohe Wand', 'Talweg', 'III', '11005', 'Hohe Wand', 'Talweg', 'III', '689000000240', 1.224744871391589]
['Hohe Wand', 'Innerer Kamin', 'III', '10163', 'Hohe Wand', 'Innerer Kamin', 'III', '689000000150', 1.224744871391589]
['Hohe Wand', 'Das mit dem Stein spielt', 'VIIIa RP VIIIb', '12441', 'Hohe Wand', 'Das mit dem Stein spielt', 'VIIIa RP VIIIb', '689000000370', 1.224744871391589]
['Hohe Wand', 'DIN', 'VIIIb', '6741', 'Hohe Wand', 'DIN', '* VIIIb', '689000000110', 1.2024922678840757]
['Hohe Wand', 'So long', 'VIIIb', '3487', 'Hohe Wand', 'So long', '* VIIIb', '689000000070', 1.2024922678840757]
['Hohe Wand', 'Ostrinne', 'VIIa', '1204', 'Hohe Wand', 'Ost-Rinne', 'VIIa', '689000000180', 1.1946956382436527]
['Hohe Wand', 'Ostkamin', 'III', '4577', 'Hohe Wand', 'Ost-Kamin', 'III', '689000000030', 1.1946956382436527]
['Hohe Wand', 'Richtlinie', 'VIIIb', '3486', 'Hohe Wand', 'Richtlinie', '!* VIIIc', '689000000090', 1.1456117596528395]
['Hohe Wand', 'Alter Weg', 'I', '11520', 'Hohe Wand', 'Alter Weg', 'III', '689000000020', 1.1412576991207855]
['Hohe Wand', 'Blick zum Rosenberg', 'VIIc', '1205', 'Hohe Wand', 'Blick zum Rosenberg', '* VIIc RP VIIIa', '689000000190', 1.1412576991207855]
['Hohe Wand', 'Ostriß', 'V', '7206', 'Hohe Wand', 'Ost-Riss', 'V', '689000000170', 1.0823535455343898]
['Hohe Wand', 'Variante zu So Long', 'VIIIc', '3488', 'Hohe Wand', 'Variante', 'VIIIb', '689000000080', 1.013327623058217]
['Hohe Wand', 'Wie im Urlaub', 'V', '12240', 'Hohe Wand', 'Wie im Urlaub', '* V', '689000000430', 1.0]
['Hohe Wand', 'EV z. Talweg', 'IV', '12651', 'Hohe Wand', 'West-Verschneidung', 'IV', '689000000450', 0.8649575582093201]
['Breite-Kluft-Wand', 'Harmonischer Ausklang', 'IXb', '4691', 'Breite-Kluft-Wand', 'Harmonischer Ausklang', 'IXb', '688000000240', 1.224744871391589]
['Breite-Kluft-Wand', 'Schöne Kletterei', '* VIIIb RP VIIIc', '4620', 'Breite-Kluft-Wand', 'Schöne Kletterei', '* VIIIb RP VIIIc', '688000000200', 1.224744871391589]
['Breite-Kluft-Wand', 'Talseite', 'VI', '7208', 'Breite-Kluft-Wand', 'Talseite', 'VI', '688000000270', 1.224744871391589]
['Breite-Kluft-Wand', 'Direkte Nordwand', 'IXa', '4710', 'Breite-Kluft-Wand', 'Direkte Nord-Wand', 'IXa', '688000000050', 1.2087881457219811]
['Breite-Kluft-Wand', 'Nordkamin', 'III', '6918', 'Breite-Kluft-Wand', 'Nord-Kamin', 'III', '688000000030', 1.1976829482147788]
['Breite-Kluft-Wand', 'Unter Strom', 'IXb', '10240', 'Breite-Kluft-Wand', 'Unter Strom', '* IXb', '688000000280', 1.191695803839591]
['Breite-Kluft-Wand', 'Direkte Südspur', 'VIIIb', '4619', 'Breite-Kluft-Wand', 'Direkte Süd-Spur', '* VIIIb', '688000000260', 1.1852236141049919]
['Breite-Kluft-Wand', 'Vorfreude', 'VIIIc RP VIIIc', '9943', 'Breite-Kluft-Wand', 'Vorfreude', 'VIIIc', '688000000170', 1.1508518047703666]
['Breite-Kluft-Wand', 'Sprung ins Ungewisse', 'Xa RP Xb', '6659', 'Breite-Kluft-Wand', 'Sprung ins Ungewisse', 'Xb RP Xc', '688000000130', 1.1412576991207855]
['Breite-Kluft-Wand', 'Südspur', 'VIIIa', '123', 'Breite-Kluft-Wand', 'Süd-Spur', 'VIIIb', '688000000250', 1.137522893542514]
['Breite-Kluft-Wand', 'Linksweg', 'VIIIa', '8360', 'Breite-Kluft-Wand', 'Linksweg', 'VIIc RP VIIIa', '688000000300', 1.1225299380825635]
['Breite-Kluft-Wand', 'Bergweg', '2/III', '2997', 'Breite-Kluft-Wand', 'Bergweg', 'III', '688000000010', 1.1123326618495404]
['Breite-Kluft-Wand', 'Südriß', 'VIIb', '721', 'Breite-Kluft-Wand', 'Süd-Riss', '* VIIb', '688000000180', 1.0521619424244635]
['Breite-Kluft-Turm', 'Im Reich der Lüfte', 'IXb', '13531', 'Breite-Kluft-Turm', 'Im Reich der Lüfte', 'IXb', '687000000030', 1.224744871391589]
['Breite-Kluft-Turm', 'Südwestweg', 'V', '9467', 'Breite-Kluft-Turm', 'Südwest-Weg', 'V', '687000000060', 1.2001300817159304]
['Breite-Kluft-Turm', 'Alter Weg', 'III', '4437', 'Breite-Kluft-Turm', 'Alter Weg', '* III', '687000000010', 1.191695803839591]
['Breite-Kluft-Turm', 'Plaisierkante', 'VIIb', '5830', 'Breite-Kluft-Turm', 'Plaisir-Kante', 'VIIb', '687000000040', 1.1832437391423596]
['Breite-Kluft-Turm', 'Nordriß', 'VIIc', '6507', 'Breite-Kluft-Turm', 'Nordost-Riss', '! VIIc', '687000000120', 1.0261103714177464]
['Breite-Kluft-Turm', 'AWest-Variante', 'V', '4872', 'Breite-Kluft-Turm', 'Variante', 'V', '687000000020', 1.0178571428571428]
['Breite-Kluft-Turm', 'Gnaßweg', 'V', '5831', 'Breite-Kluft-Turm', 'Gnaßweg', '* V', '687000000080', 1.0]
['Breite-Kluft-Turm', 'Nordkante mit Variante', 'VIIc', '771', 'Breite-Kluft-Turm', 'Hammervariante', 'VIIc', '687000000070', 0.9686141811838644]
['Rauschenspitze', 'Gegen den Wind', 'VIIIb', '13362', 'Rauschenspitze', 'Gegen den Wind', 'VIIIb', '686000000100', 1.224744871391589]
['Rauschenspitze', 'Birkigtkante', 'VIIIa', '2864', 'Rauschenspitze', 'Birkigtkante', 'VIIIa', '686000000020', 1.224744871391589]
['Rauschenspitze', 'Meridian', '** VIIIb RP VIIIc', '1535', 'Rauschenspitze', 'Meridian', '** VIIIb RP VIIIc', '686000000130', 1.224744871391589]
['Rauschenspitze', 'Spitzenrausch', 'IXa', '11207', 'Rauschenspitze', 'Spitzenrausch', 'IXa', '686000000040', 1.224744871391589]
['Rauschenspitze', 'I-Tüpfel', '* IXa', '8603', 'Rauschenspitze', 'I-Tüpfel', '* IXa', '686000000030', 1.224744871391589]
['Rauschenspitze', 'Talseite', '* VIIIa', '2863', 'Rauschenspitze', 'Talseite', '* VIIIa', '686000000090', 1.224744871391589]
['Rauschenspitze', 'Ein bisschen direkter', 'VIIIb (VIIIc) RP IXa', '7271', 'Rauschenspitze', 'Ein bisschen direkter', 'VIIIb (VIIIc) RP IXa', '686000000110', 1.224744871391589]
['Rauschenspitze', 'Spitzenalternative', 'VIIIb RP VIIIc', '13547', 'Rauschenspitze', 'Spitzenalternative', 'VIIIb RP VIIIc', '686000000180', 1.224744871391589]
['Rauschenspitze', 'Alter Weg', 'VI (VIIc)', '1208', 'Rauschenspitze', 'Alter Weg', 'VI (VIIc)', '686000000010', 1.224744871391589]
